turns,winner,white_rating,black_rating,opening_moves,rating_gap,higher_rated_victory
128,1,1495,1495,2,0,0
130,1,1473,1484,5,11,1
119,2,1484,1500,4,16,0
49,2,1484,1500,1,16,0
129,0,1408,1487,7,79,0
69,2,1469,1498,1,29,0
67,2,1486,1538,3,52,0
35,2,1618,1486,2,132,1
49,2,1500,1486,4,14,1
107,0,1373,1489,6,116,0
14,1,1509,1478,4,31,0
38,1,1468,1489,6,21,1
29,2,1479,1478,6,1,1
128,1,1470,1468,5,2,0
52,1,1478,1468,3,10,0
36,2,1457,1490,3,33,0
63,2,1480,1467,6,13,1
137,2,1479,1497,4,18,0
54,1,1487,1599,8,112,1
32,1,1496,1532,10,36,1
55,2,1500,1504,3,4,0
90,1,1512,1581,8,69,1
53,2,1571,1521,8,50,1
64,1,1506,1511,1,5,1
37,2,1504,1522,4,18,0
45,2,1594,1530,3,64,1
92,1,1540,1558,4,18,1
66,1,1440,1532,4,92,1
22,2,1655,1540,5,115,1
81,2,1528,1574,6,46,0
155,0,1528,1530,4,2,0
51,2,1519,1539,6,20,0
68,1,1550,1556,5,6,1
64,2,1509,1550,4,41,0
48,1,1561,1553,3,8,0
72,1,1571,1574,2,3,1
107,2,1561,1570,3,9,0
65,2,1559,1572,1,13,0
104,2,1560,1578,3,18,0
66,1,1571,1564,5,7,0
127,2,1552,1583,1,31,0
88,1,1595,1536,6,59,0
42,1,1603,1584,3,19,0
51,0,1583,1604,4,21,0
95,2,1594,1594,7,0,0
59,2,1583,1584,4,1,0
51,2,1500,1651,6,151,0
46,1,1749,2119,5,370,1
21,2,2119,1991,7,128,1
58,1,1349,2119,8,770,1
38,1,846,2119,2,1273,1
72,1,2147,2113,6,34,0
68,0,2044,2156,14,112,0
132,1,2192,2103,6,89,0
22,2,2178,1955,4,223,1
56,1,1928,2164,7,236,1
85,2,2203,2040,8,163,1
44,1,1833,2193,9,360,1
80,1,1980,2173,11,193,1
43,2,2147,2008,16,139,1
98,1,2104,2098,15,6,0
43,2,2029,2117,7,88,0
57,0,2120,2010,8,110,0
70,1,1706,1983,5,277,1
49,2,1906,1928,7,22,0
107,2,1833,1719,4,114,1
52,1,1728,1662,5,66,0
39,2,1500,1500,10,0,0
79,0,2438,1658,9,780,0
2,2,2411,1658,2,753,1
49,2,1792,1665,5,127,1
113,2,1731,1675,3,56,1
143,2,1663,1675,5,12,0
100,1,1671,1771,5,100,1
166,1,1755,1671,3,84,0
88,1,1671,1994,5,323,1
54,1,1548,1663,10,115,1
116,1,1353,1663,4,310,1
64,1,1348,1660,4,312,1
65,2,1755,1660,2,95,1
54,1,1660,1755,8,95,1
29,2,1755,1660,2,95,1
51,2,1643,1840,5,197,0
125,2,1630,1705,8,75,0
59,2,1942,1633,7,309,1
72,1,1633,1500,9,133,0
45,2,1614,1911,8,297,0
66,1,1788,1614,11,174,0
101,2,1665,1614,3,51,1
1,2,2621,1614,1,1007,1
63,2,1647,1624,5,23,1
92,0,1649,1624,3,25,0
108,0,1938,1736,17,202,0
28,1,1264,1736,5,472,1
14,1,1737,1725,7,12,0
40,2,1715,1711,8,4,1
4,2,1715,1263,4,452,1
161,0,1263,1715,4,452,0
21,2,1715,1263,6,452,1
37,2,1715,1500,4,215,1
38,1,2020,1846,6,174,0
75,2,2148,2028,17,120,1
108,1,2022,2016,6,6,0
41,2,2014,1536,6,478,1
80,1,2027,1993,4,34,0
65,2,1875,2045,3,170,0
33,2,2041,1740,4,301,1
53,2,1741,2062,4,321,0
84,1,2083,1762,4,321,0
49,2,2082,1517,9,565,1
20,1,1369,2082,5,713,1
62,1,1243,2082,3,839,1
51,2,2080,2093,16,13,0
53,2,2087,1909,4,178,1
33,2,2081,1906,4,175,1
92,1,1906,2075,3,169,1
27,2,2068,1912,6,156,1
31,2,1966,2083,10,117,0
63,0,1948,2087,9,139,0
89,1,2104,1903,2,201,0
70,1,1903,2099,3,196,1
72,2,2016,2113,5,97,0
72,2,2105,1989,9,116,1
64,0,2108,2028,5,80,0
41,2,2014,2122,11,108,0
58,2,2115,1999,5,116,1
70,1,2130,1999,2,131,0
33,2,2000,2146,3,146,0
41,2,2138,2027,5,111,1
33,2,2234,2146,11,88,1
50,1,2059,2137,6,78,1
104,1,1982,2131,1,149,1
51,2,2025,2146,5,121,0
37,1,1988,2139,3,151,1
48,1,1994,2132,11,138,1
118,1,2250,2116,5,134,0
116,1,2135,1784,9,351,0
96,1,1833,2131,4,298,1
53,2,2116,2229,14,113,0
45,1,2002,2108,6,106,1
51,2,2096,2120,9,24,0
25,2,2097,2108,9,11,0
82,1,2121,2086,5,35,0
68,1,1659,2119,4,460,1
37,2,2114,1867,7,247,1
73,2,2113,1578,2,535,1
64,1,1742,2111,11,369,1
79,2,2101,2043,5,58,1
83,2,2097,1826,7,271,1
54,1,2049,2088,11,39,1
2,2,1500,1233,2,267,1
25,1,1233,1664,7,431,1
22,2,1902,1233,3,669,1
73,2,1474,1621,3,147,0
71,2,1613,1506,5,107,1
72,1,2621,1613,8,1008,0
173,2,1449,1629,10,180,0
67,2,1619,1614,7,5,1
57,2,1611,1501,7,110,1
154,1,1510,1603,11,93,1
99,2,1881,1607,10,274,1
87,0,1602,1607,3,5,0
24,0,1500,1610,11,110,0
103,2,1606,1557,4,49,1
38,0,1553,1607,4,54,0
92,1,1620,1564,4,56,0
85,2,2621,1600,20,1021,1
64,1,1610,1635,12,25,1
149,2,1644,1621,1,23,1
106,1,1634,1573,5,61,0
77,0,1635,1599,5,36,0
48,1,1695,1645,3,50,0
23,1,1553,1687,8,134,1
89,2,1694,1536,5,158,1
51,2,1699,1706,4,7,0
76,1,1715,1796,5,81,1
56,1,1611,1706,3,95,1
60,1,1718,1727,4,9,1
62,1,1713,1706,5,7,0
43,2,1559,1462,4,97,1
37,2,1355,2052,3,697,0
49,2,1251,1500,7,249,0
54,1,1500,1251,8,249,0
39,2,1401,1354,5,47,1
114,1,1500,1566,9,66,1
173,2,1827,1941,4,114,0
76,0,1944,1823,5,121,0
118,1,1828,1937,5,109,1
126,0,1917,1828,11,89,0
20,1,1840,1805,5,35,0
53,2,1872,1849,2,23,1
63,2,1836,1942,2,106,0
28,2,1934,1844,4,90,1
59,1,1855,1823,2,32,0
49,2,1843,1893,3,50,0
57,2,1832,1808,1,24,1
50,1,1896,1819,3,77,0
55,2,1817,1838,5,21,0
106,1,1825,1914,2,89,1
104,1,1904,1812,6,92,0
93,2,1838,1822,8,16,1
62,1,1892,1809,7,83,0
10,1,1817,1920,5,103,1
95,2,1985,1823,2,162,1
137,2,1902,1831,7,71,1
24,1,1840,1893,5,53,1
117,2,1830,1803,1,27,1
85,2,1820,1808,3,12,1
86,1,1819,1810,5,9,0
60,1,1821,1799,2,22,0
137,2,1787,1809,1,22,0
105,2,1781,1798,5,17,0
60,1,1810,1762,5,48,0
108,0,1763,1811,7,48,0
118,1,1748,2084,5,336,1
61,2,1748,1818,5,70,0
129,0,1748,1818,5,70,0
135,2,1732,1748,1,16,0
151,2,1712,1797,5,85,0
170,1,1746,1674,4,72,0
46,1,1705,1737,7,32,1
164,0,1817,1693,2,124,0
93,2,1652,1648,6,4,1
8,1,1561,1556,6,5,0
35,1,1594,1734,8,140,1
117,0,1562,1736,3,174,0
13,2,1729,1620,1,109,1
28,1,1699,1788,5,89,1
29,2,1777,1887,7,110,0
179,2,1500,1801,3,301,0
52,1,2169,2166,2,3,0
82,1,2166,2153,4,13,0
85,2,2150,1784,3,366,1
64,1,2156,2137,4,19,0
35,2,2125,2072,4,53,1
54,1,2211,2109,7,102,0
49,2,2106,1725,2,381,1
129,2,2113,2120,2,7,0
29,2,2100,2276,12,176,0
67,2,2095,1831,9,264,1
64,1,1982,2085,9,103,1
120,1,1868,2079,16,211,1
43,2,2077,1509,6,568,1
30,1,1573,2076,6,503,1
136,1,1458,1407,12,51,0
73,0,1357,1500,6,143,0
40,1,1500,1576,4,76,1
44,1,1918,1888,5,30,0
117,2,1874,1951,13,77,0
38,1,1990,1859,8,131,0
51,2,1841,2036,13,195,0
81,2,2465,2041,10,424,1
64,1,2079,2032,8,47,0
139,2,1990,2119,5,129,0
83,2,2125,2115,3,10,1
46,1,2163,2198,7,35,1
74,1,2240,2074,12,166,0
90,1,2111,2299,14,188,1
62,2,2082,1796,6,286,1
32,1,2049,1960,5,89,0
70,1,1738,1500,9,238,0
68,1,1500,1500,7,0,0
94,1,1500,1500,3,0,0
103,0,1500,1500,12,0,0
17,2,1564,1500,5,64,1
39,1,1569,1772,6,203,1
138,1,1539,1559,5,20,1
65,2,1693,1661,4,32,1
69,2,1679,1785,4,106,0
116,1,1799,1665,3,134,0
75,2,1636,1677,3,41,0
57,1,1686,1723,2,37,1
49,2,1713,1696,2,17,1
78,1,1707,1702,9,5,0
12,2,1288,1674,2,386,0
38,1,1674,1748,2,74,1
67,2,2340,1874,4,466,1
55,2,1874,2103,9,229,0
70,1,1901,1861,4,40,0
43,2,2065,1861,4,204,1
59,2,1852,1781,2,71,1
47,2,1852,1758,3,94,1
10,1,1758,1852,3,94,1
103,2,1572,1680,3,108,0
53,2,1672,1574,4,98,1
63,2,1661,1630,4,31,1
38,1,1500,1654,4,154,1
28,1,1160,1166,5,6,1
35,1,1174,1385,4,211,1
115,2,1154,1195,5,41,0
51,2,2344,2150,8,194,1
49,0,2150,2501,7,351,0
64,1,2401,2150,17,251,0
57,0,2150,2406,7,256,0
38,0,1500,2150,10,650,0
69,2,2447,2150,6,297,1
40,1,2621,2150,7,471,0
137,0,1500,2150,8,650,0
82,1,2216,2150,17,66,0
40,1,2216,2150,2,66,0
58,1,2621,2150,3,471,0
59,2,2406,2150,13,256,1
69,0,2398,2139,9,259,0
48,1,1384,2139,9,755,1
69,2,2139,1384,7,755,1
42,1,2621,2139,16,482,0
27,1,2046,1929,10,117,0
115,2,1594,1525,4,69,1
42,1,1475,1586,7,111,1
73,2,1577,1484,5,93,1
1,2,2403,1746,1,657,1
5,2,2454,1746,3,708,1
2,1,1586,1333,2,253,0
53,2,1639,1596,4,43,1
57,1,1598,1940,3,342,1
39,2,2061,1598,5,463,1
50,1,1612,1529,6,83,0
55,2,1698,1621,10,77,1
35,2,1619,1188,4,431,1
104,1,1599,1608,4,9,1
83,2,1608,2621,3,1013,0
131,0,2145,2251,2,106,0
120,1,2039,2102,5,63,1
47,2,2092,2048,10,44,1
48,1,2109,1966,11,143,0
52,1,1866,2104,9,238,1
83,1,2117,2087,4,30,0
107,2,2113,1838,5,275,1
39,2,2104,1980,15,124,1
64,1,1988,2095,8,107,1
42,1,1872,2089,8,217,1
145,2,2083,1876,4,207,1
48,1,1775,2079,6,304,1
43,2,2077,1694,4,383,1
62,1,1628,2075,9,447,1
32,2,2244,2082,3,162,1
83,2,2080,1639,6,441,1
70,1,2100,1827,9,273,0
58,1,1702,2098,8,396,1
52,1,2111,2084,8,27,0
182,1,1746,2108,9,362,1
56,1,1527,2108,1,581,1
48,1,2126,1906,5,220,0
54,1,1917,2121,5,204,1
66,1,1687,2119,10,432,1
64,1,1170,1662,2,492,1
51,2,1261,1237,1,24,1
71,2,1100,1306,3,206,0
49,2,1590,1100,7,490,1
34,1,1100,1590,3,490,1
88,1,1302,875,3,427,0
11,0,1234,1335,4,101,0
11,2,1522,1500,6,22,1
7,0,1542,1535,1,7,0
122,1,1340,1542,6,202,1
19,0,1334,1550,6,216,0
123,2,1314,1571,6,257,0
25,2,1566,1319,8,247,1
22,1,1324,1560,6,236,1
79,2,1554,1329,2,225,1
105,2,1548,1335,4,213,1
22,1,1341,1542,6,201,1
84,2,1258,1561,3,303,0
44,1,1347,1554,1,207,1
15,2,1554,849,3,705,1
23,2,1552,1075,4,477,1
50,1,1196,1549,2,353,1
81,2,1545,1199,4,346,1
46,1,1202,1542,3,340,1
71,2,1540,1091,2,449,1
64,1,1351,1533,4,182,1
68,1,2166,2318,7,152,1
93,2,2308,2173,7,135,1
74,1,2180,2298,7,118,1
90,1,2403,2014,13,389,0
63,2,1968,1626,6,342,1
65,1,1637,1640,6,3,1
17,2,1630,1649,4,19,0
37,2,1643,1466,11,177,1
55,2,1590,1656,10,66,0
73,1,1671,1560,2,111,0
35,2,1658,1683,6,25,0
145,2,1670,1716,9,46,0
56,1,1145,1669,5,524,1
39,2,1655,1733,9,78,0
146,1,1659,1979,2,320,1
99,2,1650,1563,4,87,1
57,1,1579,1641,10,62,1
110,1,1649,1761,3,112,1
51,1,1791,1633,10,158,0
94,1,1569,1624,1,55,1
45,2,1613,1593,6,20,1
33,1,1523,1605,3,82,1
54,1,1792,1588,7,204,0
66,1,1600,1584,17,16,0
93,2,1589,1563,6,26,1
79,1,1593,1885,11,292,1
78,1,1587,1582,1,5,0
44,1,1592,1628,3,36,1
77,2,1185,1179,3,6,1
117,0,1153,1185,4,32,0
44,1,1196,1264,3,68,1
39,2,1186,1098,3,88,1
53,2,1459,1191,4,268,1
73,1,1146,1158,6,12,1
61,2,1332,1167,7,165,1
49,2,1160,946,3,214,1
10,1,1024,1160,3,136,1
38,1,1160,1217,5,57,1
24,1,1166,1422,7,256,1
45,2,1473,1170,2,303,1
50,2,1191,1146,1,45,1
47,1,1146,984,2,162,0
16,1,1081,1133,2,52,1
46,1,1151,1118,4,33,0
71,2,1133,1161,4,28,0
63,2,952,1159,2,207,0
49,2,1194,1175,3,19,1
7,2,1227,1192,3,35,1
49,2,1217,1210,3,7,1
134,1,1228,1262,8,34,1
18,1,1244,1263,4,19,1
99,2,1229,1133,8,96,1
131,2,1334,1246,6,88,1
60,1,1269,1269,4,0,0
104,1,1393,1234,4,159,0
44,1,1214,1594,7,380,1
58,1,1214,2621,10,1407,1
41,2,1793,1216,5,577,1
154,1,1224,1530,3,306,1
56,1,1226,1848,6,622,1
49,2,2191,1174,6,1017,1
57,2,1139,1221,5,82,0
111,2,1503,1146,3,357,1
46,1,1156,1111,7,45,0
70,1,1136,1227,4,91,1
75,2,1212,1169,5,43,1
41,2,1353,1192,3,161,1
32,1,1237,1237,6,0,0
86,1,1285,1309,4,24,1
27,2,1220,1252,5,32,0
51,2,1313,1285,5,28,1
28,1,1197,1197,5,0,0
89,2,1323,1310,6,13,1
33,1,1500,1471,6,29,0
50,2,1913,1147,1,766,1
24,1,1147,1913,8,766,1
86,1,1670,2621,10,951,1
74,1,1670,2621,10,951,1
72,1,1730,1656,1,74,0
92,1,1662,1844,5,182,1
48,1,1440,1647,3,207,1
73,1,1655,1762,2,107,1
66,2,1636,1939,6,303,0
122,0,1366,1644,5,278,0
124,1,1656,1612,7,44,0
70,1,1549,1648,2,99,1
39,2,1641,1488,6,153,1
39,2,1428,1659,8,231,0
110,1,1632,1648,4,16,1
52,2,1643,1457,6,186,1
87,2,1582,1656,3,74,0
50,2,1651,1437,6,214,1
63,2,1646,1436,6,210,1
121,2,1632,1692,2,60,0
36,2,1653,1624,5,29,1
82,1,1638,1552,6,86,0
128,1,1610,1627,8,17,1
57,2,1616,1586,5,30,1
61,2,1607,1542,6,65,1
75,2,1616,1618,5,2,0
64,1,1491,1624,3,133,1
60,1,1573,1614,7,41,1
93,2,1462,1631,4,169,0
44,0,1638,1413,5,225,0
92,1,1178,1636,12,458,1
92,1,1649,1597,4,52,0
95,2,1639,1588,5,51,1
56,2,1630,1560,11,70,1
32,1,1477,1622,7,145,1
89,2,1601,1998,6,397,0
77,2,2135,1602,1,533,1
31,2,1584,1786,9,202,0
59,2,1844,1589,5,255,1
138,0,1579,1986,6,407,0
26,1,1446,1572,5,126,1
92,1,1881,1935,4,54,1
60,1,2011,1865,3,146,0
60,1,1875,1921,5,46,1
70,1,1924,1861,3,63,0
75,0,2310,1861,4,449,0
24,1,1875,1809,5,66,0
62,1,1342,1874,1,532,1
39,2,1495,1896,4,401,0
52,1,1905,2022,4,117,1
125,1,1804,1895,4,91,1
34,1,1899,2207,5,308,1
32,2,2005,1908,2,97,1
48,1,1688,1899,7,211,1
61,2,1899,2061,2,162,0
106,1,2137,1899,5,238,0
54,1,2449,1899,1,550,0
68,1,1932,1886,3,46,0
137,2,1908,1898,8,10,1
59,2,1897,1303,4,594,1
85,0,1524,1906,1,382,0
103,2,2387,1906,4,481,1
32,2,2387,1906,2,481,1
113,2,1898,1790,4,108,1
46,1,1907,1983,3,76,1
52,1,1516,1905,2,389,1
146,1,1977,1816,2,161,0
104,1,1716,1972,14,256,1
97,2,1963,1857,2,106,1
55,2,1953,1894,2,59,1
84,1,1753,1947,4,194,1
60,1,1912,1936,2,24,1
57,2,1925,1880,2,45,1
72,1,1629,1921,8,292,1
69,2,1917,1621,2,296,1
147,2,1904,1902,8,2,1
86,1,1573,1901,3,328,1
149,2,1894,1717,3,177,1
37,0,1911,1894,1,17,0
41,1,1286,1893,6,607,1
60,1,1898,2125,3,227,1
138,1,1904,2122,2,218,1
111,2,1929,1916,4,13,1
107,2,1903,1914,2,11,0
28,1,1919,1889,14,30,0
64,1,1403,1887,2,484,1
139,0,1736,1893,2,157,0
82,1,1906,1890,1,16,0
78,1,1434,1912,2,478,1
71,0,1919,1682,1,237,0
23,2,1594,1942,3,348,0
45,2,1979,1954,4,25,1
117,2,1947,1771,2,176,1
111,2,2195,1952,2,243,1
149,2,1937,1975,2,38,0
94,1,1949,1986,1,37,1
47,2,1948,1397,5,551,1
115,2,1690,1970,4,280,0
97,2,1969,1320,2,649,1
31,2,1500,1500,5,0,0
16,1,1430,1311,5,119,0
44,1,1443,1381,5,62,0
54,1,1454,1421,6,33,0
43,2,1444,1465,1,21,0
34,1,1387,1457,9,70,1
122,1,1417,1447,3,30,1
51,2,1436,1439,12,3,0
62,1,1455,1081,10,374,0
30,1,1318,1448,10,130,1
79,2,1437,1446,9,9,0
32,1,1448,1436,4,12,0
78,1,1308,1441,5,133,1
99,2,1500,2621,3,1121,0
23,2,2350,1500,4,850,1
28,1,2217,1500,7,717,0
42,2,1719,1679,6,40,1
42,1,1689,1670,8,19,0
59,2,1672,1701,3,29,0
80,1,1695,1923,11,228,1
31,1,1706,1698,4,8,0
107,2,1687,1717,7,30,0
18,1,1728,1723,8,5,0
72,1,1648,1719,4,71,1
45,2,1719,1765,7,46,0
66,1,1648,1710,4,62,1
93,2,1696,1722,3,26,0
90,1,1732,1768,13,36,1
23,2,1833,1740,6,93,1
118,1,1433,1737,3,304,1
103,0,1729,2008,7,279,0
23,2,1722,1605,8,117,1
91,2,1713,1659,6,54,1
56,1,1605,1698,1,93,1
71,2,1690,1613,3,77,1
48,1,1622,1681,1,59,1
80,1,1702,1681,6,21,0
33,2,1568,1696,8,128,0
84,1,1707,1699,3,8,0
51,2,1453,1724,6,271,0
47,1,1735,1733,5,2,0
74,1,1744,1801,9,57,1
77,1,1854,1730,7,124,0
54,1,1705,1719,6,14,1
75,2,1709,1716,5,7,0
89,2,1694,1825,5,131,0
62,1,1651,1684,3,33,1
49,2,1706,1695,2,11,1
67,2,1683,1717,5,34,0
73,2,1707,1693,2,14,1
43,2,1758,1702,4,56,1
70,1,1713,1709,11,4,0
28,1,1724,1734,7,10,1
16,1,1730,1882,4,152,1
53,2,1601,1510,3,91,1
21,2,1615,1518,3,97,1
40,2,1504,1623,4,119,0
54,1,1516,1454,2,62,0
36,1,1509,1505,1,4,0
60,1,1325,1499,2,174,1
35,2,1494,1313,3,181,1
54,1,1506,1452,4,54,0
34,1,1554,1494,2,60,0
64,2,1488,1309,8,179,1
37,1,1501,1421,9,80,0
51,2,1473,1513,3,40,0
3,2,1314,1513,3,199,0
135,0,1655,1509,3,146,0
99,2,1492,1691,8,199,0
65,2,1447,1505,4,58,0
43,2,1495,1474,6,21,1
80,1,1503,1570,2,67,1
51,2,1497,1351,7,146,1
100,1,1555,1484,2,71,0
44,1,1489,1473,1,16,0
77,0,1469,1604,6,135,0
66,1,1370,1461,2,91,1
120,1,1502,1448,1,54,0
94,2,1435,1515,3,80,0
51,2,1506,1444,1,62,1
127,2,1431,1520,4,89,0
96,2,1511,1439,2,72,1
78,1,1512,2085,11,573,1
88,1,1507,2084,11,577,1
113,2,2082,1509,10,573,1
21,2,2069,2030,12,39,1
20,1,2043,2104,4,61,1
60,1,2063,2010,5,53,0
57,2,1970,2087,2,117,0
57,2,2077,1899,7,178,1
52,1,1780,2015,3,235,1
152,1,1793,2015,8,222,1
18,1,2015,1793,10,222,0
120,1,1793,2015,4,222,1
105,2,2015,1793,2,222,1
39,0,2524,1500,8,1024,0
18,1,1527,1882,3,355,1
4,1,1527,1882,1,355,1
54,1,1500,1901,5,401,1
4,1,1533,1897,1,364,1
5,2,1894,1539,1,355,1
26,1,1545,1890,3,345,1
4,1,1552,1887,1,335,1
115,0,1923,1887,3,36,0
26,1,1634,1821,6,187,1
66,1,1773,1821,4,48,1
108,1,1821,1842,11,21,1
154,1,1512,1821,6,309,1
21,2,1821,1832,5,11,0
48,1,1832,1821,7,11,0
89,0,1821,1832,5,11,0
31,2,1832,1821,7,11,1
66,1,1500,1821,5,321,1
80,2,1821,1820,5,1,1
62,2,1500,1821,11,321,0
120,1,1877,1821,11,56,0
38,2,1902,1830,8,72,1
61,2,1830,1311,8,519,1
28,1,1824,1830,3,6,1
99,2,1548,1842,5,294,0
49,1,1858,1730,3,128,0
44,1,1891,1845,6,46,0
55,2,1876,1856,4,20,1
92,1,1867,1883,8,16,1
27,2,1864,1449,4,415,1
98,1,1922,1851,5,71,0
24,1,1861,1899,4,38,1
4,1,1527,1861,1,334,1
16,1,1878,1698,6,180,0
85,2,1878,1906,14,28,0
70,1,1660,1873,4,213,1
36,1,1707,1873,4,166,1
124,0,1806,1875,11,69,0
61,2,1864,1842,5,22,1
66,1,1853,1853,6,0,0
20,1,1882,1840,6,42,0
49,2,1832,1696,4,136,1
42,1,1704,1824,2,120,1
47,2,1427,1444,8,17,0
25,1,1354,1406,9,52,1
61,2,1437,1431,4,6,1
49,2,1411,1372,4,39,1
57,2,1428,1441,5,13,0
58,1,1383,1412,3,29,1
30,1,1528,1500,3,28,0
12,1,1543,1426,2,117,0
34,1,1434,1535,6,101,1
81,2,1526,1442,4,84,1
107,2,1505,1898,3,393,0
17,2,1895,1507,6,388,1
78,1,1451,1497,2,46,1
42,1,1460,1487,2,27,1
6,0,1459,1488,2,29,0
61,2,1447,1501,1,54,0
50,1,1457,1491,6,34,1
88,1,1467,1479,2,12,1
9,2,1785,1483,1,302,1
26,1,1487,1781,2,294,1
47,1,1491,1749,2,258,1
5,2,1482,1403,3,79,1
37,0,1218,1490,2,272,0
109,2,1528,1500,2,28,1
59,1,1505,1732,2,227,1
46,1,1500,1505,6,5,1
50,1,1436,1495,3,59,1
40,1,1499,1800,2,301,1
53,2,1855,1502,6,353,1
15,2,1502,1530,3,28,0
52,2,1502,1473,6,29,1
32,1,1502,1467,2,35,0
99,2,1803,1502,2,301,1
19,2,1697,1502,8,195,1
89,2,1493,1416,2,77,1
71,2,1130,1048,8,82,1
43,2,994,1091,3,97,0
48,1,1186,1091,3,95,0
171,2,1071,891,4,180,1
34,1,1071,938,5,133,0
63,2,987,1125,6,138,0
79,2,1928,1529,5,399,1
48,1,1684,1734,3,50,1
76,1,1609,1726,3,117,1
54,1,1730,2003,6,273,1
131,2,1762,1742,11,20,1
48,1,1743,2269,4,526,1
89,2,2268,1744,5,524,1
88,1,1761,1578,5,183,0
92,1,1820,1820,6,0,0
58,1,1332,1820,11,488,1
52,1,1820,2621,6,801,1
65,2,2392,1820,11,572,1
73,2,1560,1403,4,157,1
57,2,1544,1771,8,227,0
13,2,1798,1549,7,249,1
29,1,1555,1728,6,173,1
38,1,1568,1515,6,53,0
44,2,1416,1585,2,169,0
33,2,1796,1591,4,205,1
24,1,1607,1455,4,152,0
16,1,1748,1591,4,157,0
53,2,1588,1230,4,358,1
89,2,1576,1573,4,3,1
22,2,1570,1392,6,178,1
67,2,1570,1582,3,12,0
113,2,1565,1730,2,165,0
76,2,1470,1581,3,111,0
55,2,1571,1505,7,66,1
55,2,1950,2212,1,262,0
49,2,1950,1226,2,724,1
78,1,1950,1885,4,65,0
29,0,1950,2204,2,254,0
65,0,1950,1500,2,450,0
66,0,1950,1819,4,131,0
112,0,1950,1477,2,473,0
70,0,1950,1500,3,450,0
50,1,2036,1706,6,330,0
40,1,1795,2036,6,241,1
33,2,2023,1671,2,352,1
30,1,1675,2008,8,333,1
53,2,1990,1678,2,312,1
30,0,1990,1465,5,525,0
11,0,1990,1756,2,234,0
3,0,1990,1779,2,211,0
67,0,1990,1447,2,543,0
41,1,1458,1980,4,522,1
28,2,1967,1500,2,467,1
52,2,1967,1295,3,672,1
30,1,2102,1967,6,135,0
56,1,1657,2033,4,376,1
56,1,1541,2033,11,492,1
41,2,2033,1500,3,533,1
75,2,2033,1567,2,466,1
59,2,2033,1500,3,533,1
27,1,1502,2033,2,531,1
15,2,1516,1500,2,16,1
84,1,1637,1500,3,137,0
29,1,1500,1336,2,164,0
19,2,1544,1500,5,44,1
79,2,2447,1802,7,645,1
117,2,2522,1802,6,720,1
91,2,2452,1802,14,650,1
36,0,1802,2524,7,722,0
109,2,1500,1802,13,302,0
101,2,1500,1802,2,302,0
56,1,1802,2468,8,666,1
67,2,2485,1802,12,683,1
66,0,2247,1802,1,445,0
64,0,2426,1802,3,624,0
81,0,2400,1802,3,598,0
32,0,2404,1802,2,602,0
49,2,2621,1802,16,819,1
10,2,2035,1802,7,233,1
77,2,2621,1802,16,819,1
34,1,1802,2500,7,698,1
39,1,1802,1500,7,302,0
29,2,2236,1802,6,434,1
88,1,1802,1500,10,302,0
53,0,1802,2305,8,503,0
88,0,2400,1802,10,598,0
36,2,2400,1802,8,598,1
74,1,1802,2417,6,615,1
94,1,1802,2500,7,698,1
37,2,2422,1802,8,620,1
37,1,1802,1500,11,302,0
91,2,1500,1802,6,302,0
69,0,1802,1500,7,302,0
59,2,1500,1802,7,302,0
58,2,1500,1802,10,302,0
95,2,2500,1802,4,698,1
37,1,1802,2473,20,671,1
73,2,2169,2147,7,22,1
43,2,2153,2168,9,15,0
56,1,2180,2134,4,46,0
119,0,2132,2191,12,59,0
27,2,2118,2151,12,33,0
97,1,2167,2203,13,36,1
97,2,2142,2266,5,124,0
76,1,2116,2124,8,8,1
30,1,2130,2103,10,27,0
32,0,2107,2043,10,64,0
48,1,1935,2094,8,159,1
35,2,2069,2130,10,61,0
25,2,2047,2035,8,12,1
53,1,1694,2041,9,347,1
58,1,2120,2008,9,112,0
62,1,2030,2091,6,61,1
76,1,2162,1989,4,173,0
16,2,1985,1540,4,445,1
127,2,2169,2002,9,167,1
30,1,2020,1952,2,68,0
73,2,1918,1883,7,35,1
88,2,1868,1949,7,81,0
52,1,1826,1769,10,57,0
62,1,2034,1645,2,389,0
13,1,1661,2030,8,369,1
52,1,1982,1512,5,470,0
70,1,1530,1403,3,127,0
52,1,1836,1905,8,69,1
99,2,1896,1842,3,54,1
39,2,1886,1885,3,1,1
31,2,1737,1901,6,164,0
130,1,1910,1955,3,45,1
31,2,1843,1924,3,81,0
62,1,1683,1919,2,236,1
30,1,1930,1912,3,18,0
98,1,1912,1920,9,8,1
116,1,1975,1907,9,68,0
36,1,1918,1914,2,4,0
47,2,1818,1932,3,114,0
116,1,1944,1906,2,38,0
61,2,1976,1954,9,22,1
32,1,1963,2020,5,57,1
87,2,1956,1836,3,120,1
109,2,1953,1584,2,369,1
24,1,1698,1949,3,251,1
87,2,1917,1961,4,44,0
101,2,1953,1886,2,67,1
103,2,1941,1977,3,36,0
53,2,1931,1922,2,9,1
88,1,1847,1923,9,76,1
39,2,1884,1935,3,51,0
31,2,2079,1941,7,138,1
121,2,1915,1943,3,28,0
147,2,1914,1996,1,82,0
38,1,1914,1903,9,11,0
30,1,2014,1882,4,132,0
100,0,1995,2014,6,19,0
170,1,2060,1779,5,281,0
